x,y,walls
31,17,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
32,17,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
33,17,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
34,17,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
35,17,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
36,17,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
37,17,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
38,17,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
39,17,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
40,17,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
41,17,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
42,17,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
43,17,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
44,17,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
45,17,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
46,17,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
47,17,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
0,18,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
1,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
2,18,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
3,18,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
4,18,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
5,18,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
6,18,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
7,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
8,18,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
9,18,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
10,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
11,18,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
12,18,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
13,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
14,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
15,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
16,18,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
17,18,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
18,18,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
19,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
20,18,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
21,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
22,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
23,18,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
24,18,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
25,18,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
26,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
27,18,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
28,18,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
29,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
30,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
31,18,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
32,18,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
33,18,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
34,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
35,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
36,18,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
37,18,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
38,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
39,18,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
40,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
41,18,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
42,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
43,18,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
44,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
45,18,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
46,18,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
47,18,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
1,19,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
2,19,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
3,19,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
4,19,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
5,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
6,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
7,19,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
8,19,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
9,19,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
10,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
11,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
12,19,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
13,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
14,19,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
15,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
16,19,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
17,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
18,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
19,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
20,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
21,19,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
22,19,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
23,19,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
24,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
25,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
26,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
27,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
28,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
29,19,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
30,19,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
31,19,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
32,19,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
33,19,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
34,19,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
35,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
36,19,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
37,19,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
38,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
39,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
40,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
41,19,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
42,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
43,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
44,19,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
45,19,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
46,19,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
47,19,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,20,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
1,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
2,20,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
3,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
4,20,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
5,20,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
6,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
7,20,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
8,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
9,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
10,20,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
11,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
12,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
13,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
14,20,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
15,20,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
16,20,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
17,20,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
18,20,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
19,20,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
20,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
21,20,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
22,20,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
23,20,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
24,20,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
25,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
26,20,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
27,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
28,20,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
29,20,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
30,20,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
31,20,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
32,20,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
33,20,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
34,20,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
35,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
36,20,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
37,20,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
38,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
39,20,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
40,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
41,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
42,20,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
43,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
44,20,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
45,20,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
46,20,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
47,20,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
1,21,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
2,21,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
3,21,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
4,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
5,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
6,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
7,21,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
8,21,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
9,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
10,21,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
11,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
12,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
13,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
14,21,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
15,21,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
16,21,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
17,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
18,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
19,21,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
20,21,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
21,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
22,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
23,21,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
24,21,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
25,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
26,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
27,21,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
28,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
29,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
30,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
31,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
32,21,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
33,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
34,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
35,21,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
36,21,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
37,21,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
38,21,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
39,21,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
40,21,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
41,21,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
42,21,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
43,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
44,21,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
45,21,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
46,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
47,21,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,22,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
1,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
2,22,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
3,22,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
4,22,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
5,22,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
6,22,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
7,22,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
8,22,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
9,22,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
10,22,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
11,22,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
12,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
13,22,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
14,22,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
15,22,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
16,22,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
17,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
18,22,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
19,22,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
20,22,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
21,22,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
22,22,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
23,22,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
24,22,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
25,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
26,22,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
27,22,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
28,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
29,22,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
30,22,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
31,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
32,22,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
33,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
34,22,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
35,22,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
36,22,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
37,22,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
38,22,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
39,22,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
40,22,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
41,22,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
42,22,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
43,22,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
44,22,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
45,22,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
46,22,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
47,22,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,23,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
1,23,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
2,23,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
3,23,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
4,23,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
5,23,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
6,23,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
7,23,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
8,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
9,23,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
10,23,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
11,23,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
12,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
13,23,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
14,23,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
15,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
16,23,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
17,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
18,23,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
19,23,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
20,23,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
21,23,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
22,23,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
23,23,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
24,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
25,23,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
26,23,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
27,23,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
28,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
29,23,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
30,23,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
31,23,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
32,23,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
33,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
34,23,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
35,23,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
36,23,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
37,23,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
38,23,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
39,23,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
40,23,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
41,23,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
42,23,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
43,23,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
44,23,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
45,23,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
46,23,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
47,23,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
0,24,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
1,24,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
2,24,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
3,24,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
4,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
5,24,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
6,24,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
7,24,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
8,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
9,24,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
10,24,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
11,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
12,24,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
13,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
14,24,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
15,24,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
16,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
17,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
18,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
19,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
20,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
21,24,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
22,24,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
23,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
24,24,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
25,24,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
26,24,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
27,24,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
28,24,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
29,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
30,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
31,24,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
32,24,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
33,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
34,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
35,24,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
36,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
37,24,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
38,24,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
39,24,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
40,24,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
41,24,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
42,24,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
43,24,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
44,24,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
45,24,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
46,24,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
47,24,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
0,25,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
1,25,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
2,25,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
3,25,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
4,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
5,25,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
6,25,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
7,25,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
8,25,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
9,25,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
10,25,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
11,25,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
12,25,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
13,25,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
14,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
15,25,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
16,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
17,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
18,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
19,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
20,25,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
21,25,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
22,25,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
23,25,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
24,25,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
25,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
26,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
27,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
28,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
29,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
30,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
31,25,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
32,25,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
33,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
34,25,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
35,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
36,25,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
37,25,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
38,25,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
39,25,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
40,25,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
41,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
42,25,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
43,25,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
44,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
45,25,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
46,25,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
47,25,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
0,26,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
1,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
2,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
3,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
4,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
5,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
6,26,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
7,26,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
8,26,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
9,26,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
10,26,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
11,26,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
12,26,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
13,26,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
14,26,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
15,26,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
16,26,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
17,26,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
18,26,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
19,26,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
20,26,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
21,26,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
22,26,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
